start: dial is at 50, ans = 0
line: L738, dial: 62, ans: 4674
line: R39, dial: 1, ans: 4675
line: L49, dial: 52, ans: 4676
line: L51, dial: 1, ans: 4676
line: R28, dial: 29, ans: 4676
line: L2, dial: 27, ans: 4676
line: R922, dial: 49, ans: 4685
line: R51, dial: 0, ans: 4686
line: L356, dial: 44, ans: 4690
line: L382, dial: 62, ans: 4694
line: R38, dial: 0, ans: 4695
line: L77, dial: 23, ans: 4696
line: R26, dial: 49, ans: 4696
line: L37, dial: 12, ans: 4696
line: R27, dial: 39, ans: 4696
line: R61, dial: 0, ans: 4697
line: R219, dial: 19, ans: 4699
line: R49, dial: 68, ans: 4699
line: L642, dial: 26, ans: 4705
line: R10, dial: 36, ans: 4705
line: L11, dial: 25, ans: 4705
line: R48, dial: 73, ans: 4705
line: L73, dial: 0, ans: 4705
line: L87, dial: 13, ans: 4706
line: R833, dial: 46, ans: 4714
line: R79, dial: 25, ans: 4715
line: L25, dial: 0, ans: 4715
line: L16, dial: 84, ans: 4716
line: L25, dial: 59, ans: 4716
line: L59, dial: 0, ans: 4716
line: R91, dial: 91, ans: 4716
line: L91, dial: 0, ans: 4716
line: R69, dial: 69, ans: 4716
line: L25, dial: 44, ans: 4716
line: L91, dial: 53, ans: 4717
line: R39, dial: 92, ans: 4717
line: R908, dial: 0, ans: 4727
line: L17, dial: 83, ans: 4728
line: L83, dial: 0, ans: 4728
line: L50, dial: 50, ans: 4729
line: R28, dial: 78, ans: 4729
line: R22, dial: 0, ans: 4730
line: L33, dial: 67, ans: 4731
line: R33, dial: 0, ans: 4732
line: R17, dial: 17, ans: 4732
line: R48, dial: 65, ans: 4732
line: R786, dial: 51, ans: 4740
line: R51, dial: 2, ans: 4741
line: L493, dial: 9, ans: 4746
line: R91, dial: 0, ans: 4747
line: R90, dial: 90, ans: 4747
line: L29, dial: 61, ans: 4747
line: R103, dial: 64, ans: 4748
line: L653, dial: 11, ans: 4754
line: L71, dial: 40, ans: 4755
line: R22, dial: 62, ans: 4755
line: R76, dial: 38, ans: 4756
line: R62, dial: 0, ans: 4757
line: R77, dial: 77, ans: 4757
line: R70, dial: 47, ans: 4758
line: L47, dial: 0, ans: 4758
line: R531, dial: 31, ans: 4763
line: R89, dial: 20, ans: 4764
line: L20, dial: 0, ans: 4764
line: L542, dial: 58, ans: 4770
line: L272, dial: 86, ans: 4773
line: L12, dial: 74, ans: 4773
line: L74, dial: 0, ans: 4773
line: R24, dial: 24, ans: 4773
line: L78, dial: 46, ans: 4774
line: R54, dial: 0, ans: 4775
line: L997, dial: 3, ans: 4785
line: L96, dial: 7, ans: 4786
line: R93, dial: 0, ans: 4787
line: L95, dial: 5, ans: 4788
line: L83, dial: 22, ans: 4789
line: R78, dial: 0, ans: 4790
line: L635, dial: 65, ans: 4797
line: R35, dial: 0, ans: 4798
line: L95, dial: 5, ans: 4799
line: L14, dial: 91, ans: 4800
line: R9, dial: 0, ans: 4801
line: R47, dial: 47, ans: 4801
line: R53, dial: 0, ans: 4802
line: R579, dial: 79, ans: 4807
line: L70, dial: 9, ans: 4807
line: R801, dial: 10, ans: 4815
line: R53, dial: 63, ans: 4815
line: L865, dial: 98, ans: 4824
line: R702, dial: 0, ans: 4832
line: L40, dial: 60, ans: 4833
line: R88, dial: 48, ans: 4834
line: R13, dial: 61, ans: 4834
line: R639, dial: 0, ans: 4841
line: R57, dial: 57, ans: 4841
line: R9, dial: 66, ans: 4841
line: R531, dial: 97, ans: 4846
line: R130, dial: 27, ans: 4848
line: L27, dial: 0, ans: 4848
line: L74, dial: 26, ans: 4849
line: L26, dial: 0, ans: 4849
line: R256, dial: 56, ans: 4851
line: R66, dial: 22, ans: 4852
line: R78, dial: 0, ans: 4853
line: L60, dial: 40, ans: 4854
line: R28, dial: 68, ans: 4854
line: R52, dial: 20, ans: 4855
line: R80, dial: 0, ans: 4856
line: R91, dial: 91, ans: 4856
line: L14, dial: 77, ans: 4856
line: L80, dial: 97, ans: 4857
line: L56, dial: 41, ans: 4857
line: L250, dial: 91, ans: 4860
line: R3, dial: 94, ans: 4860
line: R136, dial: 30, ans: 4862
line: R884, dial: 14, ans: 4871
line: R71, dial: 85, ans: 4871
line: L45, dial: 40, ans: 4871
line: L110, dial: 30, ans: 4872
line: R1, dial: 31, ans: 4872
line: R70, dial: 1, ans: 4873
line: R94, dial: 95, ans: 4873
line: R13, dial: 8, ans: 4874
line: R92, dial: 0, ans: 4875
line: L85, dial: 15, ans: 4876
line: R79, dial: 94, ans: 4876
line: R406, dial: 0, ans: 4881
line: R93, dial: 93, ans: 4881
line: R34, dial: 27, ans: 4882
line: R74, dial: 1, ans: 4883
line: L45, dial: 56, ans: 4884
line: L56, dial: 0, ans: 4884
line: R682, dial: 82, ans: 4890
line: R28, dial: 10, ans: 4891
line: L10, dial: 0, ans: 4891
line: R37, dial: 37, ans: 4891
line: R163, dial: 0, ans: 4893
line: L68, dial: 32, ans: 4894
line: L29, dial: 3, ans: 4894
line: L50, dial: 53, ans: 4895
line: L31, dial: 22, ans: 4895
line: R78, dial: 0, ans: 4896
line: L393, dial: 7, ans: 4900
line: R403, dial: 10, ans: 4904
line: L10, dial: 0, ans: 4904
line: L49, dial: 51, ans: 4905
line: L5, dial: 46, ans: 4905
line: L84, dial: 62, ans: 4906
line: R89, dial: 51, ans: 4907
line: L535, dial: 16, ans: 4912
line: R84, dial: 0, ans: 4913
line: R177, dial: 77, ans: 4914
line: L80, dial: 97, ans: 4915
line: L75, dial: 22, ans: 4915
line: L16, dial: 6, ans: 4915
line: L685, dial: 21, ans: 4922
line: L26, dial: 95, ans: 4923
line: R299, dial: 94, ans: 4926
line: L97, dial: 97, ans: 4927
line: R851, dial: 48, ans: 4936
line: R20, dial: 68, ans: 4936
line: L68, dial: 0, ans: 4936
line: L80, dial: 20, ans: 4937
line: L8, dial: 12, ans: 4937
line: L12, dial: 0, ans: 4937
line: R859, dial: 59, ans: 4945
line: L59, dial: 0, ans: 4945
line: R58, dial: 58, ans: 4945
line: R30, dial: 88, ans: 4945
line: L550, dial: 38, ans: 4950
line: L38, dial: 0, ans: 4950
line: R90, dial: 90, ans: 4950
line: L90, dial: 0, ans: 4950
line: L5, dial: 95, ans: 4951
line: R89, dial: 84, ans: 4952
line: L50, dial: 34, ans: 4952
line: R688, dial: 22, ans: 4959
line: L26, dial: 96, ans: 4960
line: L96, dial: 0, ans: 4960
line: R80, dial: 80, ans: 4960
line: L72, dial: 8, ans: 4960
line: R992, dial: 0, ans: 4970
line: R27, dial: 27, ans: 4970
line: L80, dial: 47, ans: 4971
line: L13, dial: 34, ans: 4971
line: R36, dial: 70, ans: 4971
line: R30, dial: 0, ans: 4972
line: L56, dial: 44, ans: 4973
line: L44, dial: 0, ans: 4973
line: R80, dial: 80, ans: 4973
line: R20, dial: 0, ans: 4974
line: R23, dial: 23, ans: 4974
line: L23, dial: 0, ans: 4974
line: L98, dial: 2, ans: 4975
line: L2, dial: 0, ans: 4975
line: L75, dial: 25, ans: 4976
line: L38, dial: 87, ans: 4977
line: L45, dial: 42, ans: 4977
line: L13, dial: 29, ans: 4977
line: R71, dial: 0, ans: 4978
line: L78, dial: 22, ans: 4979
line: L22, dial: 0, ans: 4979
line: L86, dial: 14, ans: 4980
line: L15, dial: 99, ans: 4981
line: R31, dial: 30, ans: 4982
line: R944, dial: 74, ans: 4991
line: L30, dial: 44, ans: 4991
line: L8, dial: 36, ans: 4991
line: L642, dial: 94, ans: 4998
line: L94, dial: 0, ans: 4998
line: R987, dial: 87, ans: 5007
line: R12, dial: 99, ans: 5007
line: L99, dial: 0, ans: 5007
line: R43, dial: 43, ans: 5007
line: L42, dial: 1, ans: 5007
line: L1, dial: 0, ans: 5007
line: L9, dial: 91, ans: 5008
line: R88, dial: 79, ans: 5009
line: L86, dial: 93, ans: 5010
line: R795, dial: 88, ans: 5018
line: R94, dial: 82, ans: 5019
line: R21, dial: 3, ans: 5020
line: L3, dial: 0, ans: 5020
line: L12, dial: 88, ans: 5021
line: R328, dial: 16, ans: 5025
line: L80, dial: 36, ans: 5026
line: L336, dial: 0, ans: 5029
line: L17, dial: 83, ans: 5030
line: L288, dial: 95, ans: 5033
line: R554, dial: 49, ans: 5039
line: R33, dial: 82, ans: 5039
line: L225, dial: 57, ans: 5041
line: L57, dial: 0, ans: 5041
line: L72, dial: 28, ans: 5042
line: L28, dial: 0, ans: 5042
line: L1, dial: 99, ans: 5043
line: R206, dial: 5, ans: 5046
line: R816, dial: 21, ans: 5054
line: R37, dial: 58, ans: 5054
line: R42, dial: 0, ans: 5055
line: L55, dial: 45, ans: 5056
line: R93, dial: 38, ans: 5057
line: R24, dial: 62, ans: 5057
line: R73, dial: 35, ans: 5058
line: L35, dial: 0, ans: 5058
line: R42, dial: 42, ans: 5058
line: R83, dial: 25, ans: 5059
line: R13, dial: 38, ans: 5059
line: L19, dial: 19, ans: 5059
line: L60, dial: 59, ans: 5060
line: L59, dial: 0, ans: 5060
line: L81, dial: 19, ans: 5061
line: L74, dial: 45, ans: 5062
line: R755, dial: 0, ans: 5070
line: L92, dial: 8, ans: 5071
line: L38, dial: 70, ans: 5072
line: L98, dial: 72, ans: 5073
line: R31, dial: 3, ans: 5074
line: L17, dial: 86, ans: 5075
line: L44, dial: 42, ans: 5075
line: L2, dial: 40, ans: 5075
line: R69, dial: 9, ans: 5076
line: L38, dial: 71, ans: 5077
line: R54, dial: 25, ans: 5078
line: R975, dial: 0, ans: 5088
line: L28, dial: 72, ans: 5089
line: L72, dial: 0, ans: 5089
line: R89, dial: 89, ans: 5089
line: R11, dial: 0, ans: 5090
line: L458, dial: 42, ans: 5095
line: R81, dial: 23, ans: 5096
line: L23, dial: 0, ans: 5096
line: L60, dial: 40, ans: 5097
line: R60, dial: 0, ans: 5098
line: R44, dial: 44, ans: 5098
line: L35, dial: 9, ans: 5098
line: R57, dial: 66, ans: 5098
line: R74, dial: 40, ans: 5099
line: R60, dial: 0, ans: 5100
line: L263, dial: 37, ans: 5103
line: R63, dial: 0, ans: 5104
line: R82, dial: 82, ans: 5104
line: L39, dial: 43, ans: 5104
line: R71, dial: 14, ans: 5105
line: L93, dial: 21, ans: 5106
line: R679, dial: 0, ans: 5113
line: R49, dial: 49, ans: 5113
line: R51, dial: 0, ans: 5114
line: L893, dial: 7, ans: 5123
line: R97, dial: 4, ans: 5124
line: R396, dial: 0, ans: 5128
line: L70, dial: 30, ans: 5129
line: R70, dial: 0, ans: 5130
line: L456, dial: 44, ans: 5135
line: L97, dial: 47, ans: 5136
line: L54, dial: 93, ans: 5137
line: L793, dial: 0, ans: 5144
line: L2, dial: 98, ans: 5145
line: L24, dial: 74, ans: 5145
line: R26, dial: 0, ans: 5146
line: R54, dial: 54, ans: 5146
line: L19, dial: 35, ans: 5146
line: R65, dial: 0, ans: 5147
line: R2, dial: 2, ans: 5147
line: R98, dial: 0, ans: 5148
line: R83, dial: 83, ans: 5148
line: R317, dial: 0, ans: 5152
line: L556, dial: 44, ans: 5158
line: R74, dial: 18, ans: 5159
line: L18, dial: 0, ans: 5159
line: L883, dial: 17, ans: 5168
line: R75, dial: 92, ans: 5168
line: L92, dial: 0, ans: 5168
line: L23, dial: 77, ans: 5169
line: R12, dial: 89, ans: 5169
line: R93, dial: 82, ans: 5170
line: L37, dial: 45, ans: 5170
line: L245, dial: 0, ans: 5172
line: R52, dial: 52, ans: 5172
line: R647, dial: 99, ans: 5178
line: L598, dial: 1, ans: 5183
line: R32, dial: 33, ans: 5183
line: R15, dial: 48, ans: 5183
line: R54, dial: 2, ans: 5184
line: L72, dial: 30, ans: 5185
line: L81, dial: 49, ans: 5186
line: L30, dial: 19, ans: 5186
line: L119, dial: 0, ans: 5187
line: L72, dial: 28, ans: 5188
line: L996, dial: 32, ans: 5198
line: R35, dial: 67, ans: 5198
line: L967, dial: 0, ans: 5207
line: R22, dial: 22, ans: 5207
line: L82, dial: 40, ans: 5208
line: L874, dial: 66, ans: 5217
line: L77, dial: 89, ans: 5218
line: R711, dial: 0, ans: 5226
line: R60, dial: 60, ans: 5226
line: R50, dial: 10, ans: 5227
line: L10, dial: 0, ans: 5227
line: R77, dial: 77, ans: 5227
line: L277, dial: 0, ans: 5229
line: L41, dial: 59, ans: 5230
line: L84, dial: 75, ans: 5231
line: R80, dial: 55, ans: 5232
line: L83, dial: 72, ans: 5233
line: R941, dial: 13, ans: 5243
line: R811, dial: 24, ans: 5251
line: R76, dial: 0, ans: 5252
line: L23, dial: 77, ans: 5253
line: L96, dial: 81, ans: 5254
line: L44, dial: 37, ans: 5254
line: L37, dial: 0, ans: 5254
line: L32, dial: 68, ans: 5255
line: L89, dial: 79, ans: 5256
line: R16, dial: 95, ans: 5256
line: R5, dial: 0, ans: 5257
line: L17, dial: 83, ans: 5258
line: R77, dial: 60, ans: 5259
line: L60, dial: 0, ans: 5259
line: R49, dial: 49, ans: 5259
line: R51, dial: 0, ans: 5260
line: R460, dial: 60, ans: 5264
line: L55, dial: 5, ans: 5264
line: R16, dial: 21, ans: 5264
line: L21, dial: 0, ans: 5264
line: L85, dial: 15, ans: 5265
line: R85, dial: 0, ans: 5266
line: R84, dial: 84, ans: 5266
line: R97, dial: 81, ans: 5267
line: R15, dial: 96, ans: 5267
line: R8, dial: 4, ans: 5268
line: R96, dial: 0, ans: 5269
line: R74, dial: 74, ans: 5269
line: R26, dial: 0, ans: 5270
line: L15, dial: 85, ans: 5271
line: L83, dial: 2, ans: 5271
line: R91, dial: 93, ans: 5271
line: L88, dial: 5, ans: 5271
line: L39, dial: 66, ans: 5272
line: L66, dial: 0, ans: 5272
line: R899, dial: 99, ans: 5280
line: L48, dial: 51, ans: 5280
line: L51, dial: 0, ans: 5280
line: R306, dial: 6, ans: 5283
line: R92, dial: 98, ans: 5283
line: R2, dial: 0, ans: 5284
line: R68, dial: 68, ans: 5284
line: L68, dial: 0, ans: 5284
line: R73, dial: 73, ans: 5284
line: R27, dial: 0, ans: 5285
line: L49, dial: 51, ans: 5286
line: L444, dial: 7, ans: 5290
line: L35, dial: 72, ans: 5291
line: L51, dial: 21, ans: 5291
line: L52, dial: 69, ans: 5292
line: R31, dial: 0, ans: 5293
line: L70, dial: 30, ans: 5294
line: R69, dial: 99, ans: 5294
line: R1, dial: 0, ans: 5295
line: R59, dial: 59, ans: 5295
line: R41, dial: 0, ans: 5296
line: R34, dial: 34, ans: 5296
line: R57, dial: 91, ans: 5296
line: L14, dial: 77, ans: 5296
line: L594, dial: 83, ans: 5302
line: L69, dial: 14, ans: 5302
line: L345, dial: 69, ans: 5306
line: R31, dial: 0, ans: 5307
line: L175, dial: 25, ans: 5309
line: L40, dial: 85, ans: 5310
line: R15, dial: 0, ans: 5311
line: R21, dial: 21, ans: 5311
line: R986, dial: 7, ans: 5321
line: L52, dial: 55, ans: 5322
line: L55, dial: 0, ans: 5322
line: R85, dial: 85, ans: 5322
line: L617, dial: 68, ans: 5328
line: L63, dial: 5, ans: 5328
line: R406, dial: 11, ans: 5332
line: L11, dial: 0, ans: 5332
line: L48, dial: 52, ans: 5333
line: R966, dial: 18, ans: 5343
line: R33, dial: 51, ans: 5343
line: L164, dial: 87, ans: 5345
line: R235, dial: 22, ans: 5348
line: L48, dial: 74, ans: 5349
line: L16, dial: 58, ans: 5349
line: R42, dial: 0, ans: 5350
line: L18, dial: 82, ans: 5351
line: R15, dial: 97, ans: 5351
line: R93, dial: 90, ans: 5352
line: L90, dial: 0, ans: 5352
line: L319, dial: 81, ans: 5356
line: R852, dial: 33, ans: 5365
line: R67, dial: 0, ans: 5366
line: R86, dial: 86, ans: 5366
line: L586, dial: 0, ans: 5371
line: L554, dial: 46, ans: 5377
line: R54, dial: 0, ans: 5378
line: R1, dial: 1, ans: 5378
line: L2, dial: 99, ans: 5379
line: L60, dial: 39, ans: 5379
line: L33, dial: 6, ans: 5379
line: R43, dial: 49, ans: 5379
line: L449, dial: 0, ans: 5383
line: L35, dial: 65, ans: 5384
line: R446, dial: 11, ans: 5389
line: R28, dial: 39, ans: 5389
line: L11, dial: 28, ans: 5389
line: L1, dial: 27, ans: 5389
line: L27, dial: 0, ans: 5389
line: R74, dial: 74, ans: 5389
line: L68, dial: 6, ans: 5389
line: L6, dial: 0, ans: 5389
line: R84, dial: 84, ans: 5389
line: R16, dial: 0, ans: 5390
line: R3, dial: 3, ans: 5390
line: L72, dial: 31, ans: 5391
line: R41, dial: 72, ans: 5391
line: R65, dial: 37, ans: 5392
line: L43, dial: 94, ans: 5393
line: R163, dial: 57, ans: 5395
line: R53, dial: 10, ans: 5396
line: L17, dial: 93, ans: 5397
line: L93, dial: 0, ans: 5397
line: L66, dial: 34, ans: 5398
line: R97, dial: 31, ans: 5399
line: L47, dial: 84, ans: 5400
line: R81, dial: 65, ans: 5401
line: R335, dial: 0, ans: 5405
line: L30, dial: 70, ans: 5406
line: L47, dial: 23, ans: 5406
line: L96, dial: 27, ans: 5407
line: L27, dial: 0, ans: 5407
line: R92, dial: 92, ans: 5407
line: L34, dial: 58, ans: 5407
line: R42, dial: 0, ans: 5408
line: R58, dial: 58, ans: 5408
line: L58, dial: 0, ans: 5408
line: R1, dial: 1, ans: 5408
line: R99, dial: 0, ans: 5409
line: R16, dial: 16, ans: 5409
line: L41, dial: 75, ans: 5410
line: L575, dial: 0, ans: 5415
line: R72, dial: 72, ans: 5415
line: R12, dial: 84, ans: 5415
line: L78, dial: 6, ans: 5415
line: R284, dial: 90, ans: 5417
line: L217, dial: 73, ans: 5419
line: L73, dial: 0, ans: 5419
line: L94, dial: 6, ans: 5420
line: R294, dial: 0, ans: 5423
line: R9, dial: 9, ans: 5423
line: L960, dial: 49, ans: 5433
line: R51, dial: 0, ans: 5434
line: L20, dial: 80, ans: 5435
line: R20, dial: 0, ans: 5436
line: L4, dial: 96, ans: 5437
line: R6, dial: 2, ans: 5438
line: L29, dial: 73, ans: 5439
line: L35, dial: 38, ans: 5439
line: R62, dial: 0, ans: 5440
line: L24, dial: 76, ans: 5441
line: R69, dial: 45, ans: 5442
line: L45, dial: 0, ans: 5442
line: L56, dial: 44, ans: 5443
line: L77, dial: 67, ans: 5444
line: L11, dial: 56, ans: 5444
line: L86, dial: 70, ans: 5445
line: L96, dial: 74, ans: 5446
line: R26, dial: 0, ans: 5447
line: L660, dial: 40, ans: 5454
line: R63, dial: 3, ans: 5455
line: R22, dial: 25, ans: 5455
line: L763, dial: 62, ans: 5463
line: R767, dial: 29, ans: 5471
line: R10, dial: 39, ans: 5471
line: L106, dial: 33, ans: 5472
line: R41, dial: 74, ans: 5472
line: R526, dial: 0, ans: 5478
line: R473, dial: 73, ans: 5482
line: R367, dial: 40, ans: 5486
line: L85, dial: 55, ans: 5487
line: L695, dial: 60, ans: 5494
line: L299, dial: 61, ans: 5497
line: L82, dial: 79, ans: 5498
line: R21, dial: 0, ans: 5499
line: L94, dial: 6, ans: 5500
line: R94, dial: 0, ans: 5501
line: R99, dial: 99, ans: 5501
line: R1, dial: 0, ans: 5502
line: R393, dial: 93, ans: 5505
line: R45, dial: 38, ans: 5506
line: L98, dial: 40, ans: 5507
line: L40, dial: 0, ans: 5507
line: L98, dial: 2, ans: 5508
line: L406, dial: 96, ans: 5513
line: R304, dial: 0, ans: 5517
line: L572, dial: 28, ans: 5523
line: L482, dial: 46, ans: 5528
line: R32, dial: 78, ans: 5528
line: L78, dial: 0, ans: 5528
line: L12, dial: 88, ans: 5529
line: L288, dial: 0, ans: 5531
line: R84, dial: 84, ans: 5531
line: L41, dial: 43, ans: 5531
line: R78, dial: 21, ans: 5532
line: L479, dial: 42, ans: 5537
line: R18, dial: 60, ans: 5537
line: R10, dial: 70, ans: 5537
line: R52, dial: 22, ans: 5538
line: R51, dial: 73, ans: 5538
line: L73, dial: 0, ans: 5538
line: L60, dial: 40, ans: 5539
line: R16, dial: 56, ans: 5539
line: R547, dial: 3, ans: 5545
line: R27, dial: 30, ans: 5545
line: R39, dial: 69, ans: 5545
line: L592, dial: 77, ans: 5551
line: R386, dial: 63, ans: 5555
line: R32, dial: 95, ans: 5555
line: R554, dial: 49, ans: 5561
line: L48, dial: 1, ans: 5561
line: L69, dial: 32, ans: 5562
line: R224, dial: 56, ans: 5564
line: L39, dial: 17, ans: 5564
line: R716, dial: 33, ans: 5571
line: L29, dial: 4, ans: 5571
line: L97, dial: 7, ans: 5572
line: L52, dial: 55, ans: 5573
line: L55, dial: 0, ans: 5573
line: L28, dial: 72, ans: 5574
line: L372, dial: 0, ans: 5577
line: L12, dial: 88, ans: 5578
line: R553, dial: 41, ans: 5584
line: R14, dial: 55, ans: 5584
line: L96, dial: 59, ans: 5585
line: L60, dial: 99, ans: 5586
line: L2, dial: 97, ans: 5586
line: R19, dial: 16, ans: 5587
line: L72, dial: 44, ans: 5588
line: R49, dial: 93, ans: 5588
line: L93, dial: 0, ans: 5588
line: L199, dial: 1, ans: 5590
line: L83, dial: 18, ans: 5591
line: R383, dial: 1, ans: 5595
line: R52, dial: 53, ans: 5595
line: L53, dial: 0, ans: 5595
line: R276, dial: 76, ans: 5597
line: L986, dial: 90, ans: 5607
line: L785, dial: 5, ans: 5614
line: R66, dial: 71, ans: 5614
line: R771, dial: 42, ans: 5622
line: L10, dial: 32, ans: 5622
line: L32, dial: 0, ans: 5622
line: L31, dial: 69, ans: 5623
line: R97, dial: 66, ans: 5624
line: R34, dial: 0, ans: 5625
line: R13, dial: 13, ans: 5625
line: L60, dial: 53, ans: 5626
line: R47, dial: 0, ans: 5627
line: L594, dial: 6, ans: 5633
line: L16, dial: 90, ans: 5634
line: L90, dial: 0, ans: 5634
line: R69, dial: 69, ans: 5634
line: R631, dial: 0, ans: 5641
line: R38, dial: 38, ans: 5641
line: L35, dial: 3, ans: 5641
line: R97, dial: 0, ans: 5642
line: L803, dial: 97, ans: 5651
line: R196, dial: 93, ans: 5653
line: L707, dial: 86, ans: 5660
line: R340, dial: 26, ans: 5664
line: L26, dial: 0, ans: 5664
line: R60, dial: 60, ans: 5664
line: L926, dial: 34, ans: 5673
line: R66, dial: 0, ans: 5674
line: R613, dial: 13, ans: 5680
line: L33, dial: 80, ans: 5681
line: L6, dial: 74, ans: 5681
line: R92, dial: 66, ans: 5682
line: R65, dial: 31, ans: 5683
line: R69, dial: 0, ans: 5684
line: R292, dial: 92, ans: 5686
line: L92, dial: 0, ans: 5686
line: L96, dial: 4, ans: 5687
line: L4, dial: 0, ans: 5687
line: R186, dial: 86, ans: 5688
line: L22, dial: 64, ans: 5688
line: R36, dial: 0, ans: 5689
line: R289, dial: 89, ans: 5691
line: R11, dial: 0, ans: 5692
line: R67, dial: 67, ans: 5692
line: L89, dial: 78, ans: 5693
line: R29, dial: 7, ans: 5694
line: R743, dial: 50, ans: 5701
line: R50, dial: 0, ans: 5702
line: R196, dial: 96, ans: 5703
line: R4, dial: 0, ans: 5704
line: R39, dial: 39, ans: 5704
line: L39, dial: 0, ans: 5704
line: L55, dial: 45, ans: 5705
line: R73, dial: 18, ans: 5706
line: L3, dial: 15, ans: 5706
line: L16, dial: 99, ans: 5707
line: R22, dial: 21, ans: 5708
line: L97, dial: 24, ans: 5709
line: L18, dial: 6, ans: 5709
line: L6, dial: 0, ans: 5709
line: L4, dial: 96, ans: 5710
line: R4, dial: 0, ans: 5711
line: R43, dial: 43, ans: 5711
line: L43, dial: 0, ans: 5711
line: L33, dial: 67, ans: 5712
line: L13, dial: 54, ans: 5712
line: L854, dial: 0, ans: 5720
line: L37, dial: 63, ans: 5721
line: R14, dial: 77, ans: 5721
line: L77, dial: 0, ans: 5721
line: L80, dial: 20, ans: 5722
line: R707, dial: 27, ans: 5729
line: R60, dial: 87, ans: 5729
line: R13, dial: 0, ans: 5730
line: R28, dial: 28, ans: 5730
line: L28, dial: 0, ans: 5730
line: R27, dial: 27, ans: 5730
line: R98, dial: 25, ans: 5731
line: L25, dial: 0, ans: 5731
line: L6, dial: 94, ans: 5732
line: R7, dial: 1, ans: 5733
line: R99, dial: 0, ans: 5734
line: R96, dial: 96, ans: 5734
line: L85, dial: 11, ans: 5734
line: L11, dial: 0, ans: 5734
line: L11, dial: 89, ans: 5735
line: R11, dial: 0, ans: 5736
line: R60, dial: 60, ans: 5736
line: L87, dial: 73, ans: 5737
line: L73, dial: 0, ans: 5737
line: R51, dial: 51, ans: 5737
line: R80, dial: 31, ans: 5738
line: R46, dial: 77, ans: 5738
line: L37, dial: 40, ans: 5738
line: L62, dial: 78, ans: 5739
line: L725, dial: 53, ans: 5746
line: R28, dial: 81, ans: 5746
line: R66, dial: 47, ans: 5747
line: R51, dial: 98, ans: 5747
line: R95, dial: 93, ans: 5748
line: L93, dial: 0, ans: 5748
line: L54, dial: 46, ans: 5749
line: R80, dial: 26, ans: 5750
line: R74, dial: 0, ans: 5751
line: L612, dial: 88, ans: 5758
line: L83, dial: 5, ans: 5758
line: R95, dial: 0, ans: 5759
line: R13, dial: 13, ans: 5759
line: L213, dial: 0, ans: 5761
line: L449, dial: 51, ans: 5766
line: R58, dial: 9, ans: 5767
line: R295, dial: 4, ans: 5770
line: R99, dial: 3, ans: 5771
line: L48, dial: 55, ans: 5772
line: L44, dial: 11, ans: 5772
line: L11, dial: 0, ans: 5772
line: L79, dial: 21, ans: 5773
line: R81, dial: 2, ans: 5774
line: L2, dial: 0, ans: 5774
line: R56, dial: 56, ans: 5774
line: L39, dial: 17, ans: 5774
line: R47, dial: 64, ans: 5774
line: L748, dial: 16, ans: 5781
line: L31, dial: 85, ans: 5782
line: L4, dial: 81, ans: 5782
line: L76, dial: 5, ans: 5782
line: L63, dial: 42, ans: 5783
line: L61, dial: 81, ans: 5784
line: R52, dial: 33, ans: 5785
line: R4, dial: 37, ans: 5785
line: L194, dial: 43, ans: 5787
line: L43, dial: 0, ans: 5787
line: R43, dial: 43, ans: 5787
line: R96, dial: 39, ans: 5788
line: L39, dial: 0, ans: 5788
line: L19, dial: 81, ans: 5789
line: L42, dial: 39, ans: 5789
line: L94, dial: 45, ans: 5790
line: R94, dial: 39, ans: 5791
line: R61, dial: 0, ans: 5792
line: L40, dial: 60, ans: 5793
line: R54, dial: 14, ans: 5794
line: R86, dial: 0, ans: 5795
line: L33, dial: 67, ans: 5796
line: L97, dial: 70, ans: 5797
line: R30, dial: 0, ans: 5798
line: R74, dial: 74, ans: 5798
line: R26, dial: 0, ans: 5799
line: L59, dial: 41, ans: 5800
line: R83, dial: 24, ans: 5801
line: L24, dial: 0, ans: 5801
line: L53, dial: 47, ans: 5802
line: L47, dial: 0, ans: 5802
line: R61, dial: 61, ans: 5802
line: R457, dial: 18, ans: 5807
line: L58, dial: 60, ans: 5808
line: L799, dial: 61, ans: 5816
line: L761, dial: 0, ans: 5823
line: L761, dial: 39, ans: 5831
line: L39, dial: 0, ans: 5831
line: L959, dial: 41, ans: 5841
line: R811, dial: 52, ans: 5849
line: R49, dial: 1, ans: 5850
line: L49, dial: 52, ans: 5851
line: R234, dial: 86, ans: 5853
line: L7, dial: 79, ans: 5853
line: L207, dial: 72, ans: 5855
line: R28, dial: 0, ans: 5856
line: L54, dial: 46, ans: 5857
line: L90, dial: 56, ans: 5858
line: R544, dial: 0, ans: 5864
line: L671, dial: 29, ans: 5871
line: L11, dial: 18, ans: 5871
line: L866, dial: 52, ans: 5880
line: L61, dial: 91, ans: 5881
line: R57, dial: 48, ans: 5882
line: L30, dial: 18, ans: 5882
line: R938, dial: 56, ans: 5891
line: L7, dial: 49, ans: 5891
line: R51, dial: 0, ans: 5892
line: R51, dial: 51, ans: 5892
line: R22, dial: 73, ans: 5892
line: L53, dial: 20, ans: 5892
line: R80, dial: 0, ans: 5893
line: R77, dial: 77, ans: 5893
line: L77, dial: 0, ans: 5893
